,video_tiktok_id
301775,7077684479376035114
601,7100540776983039237
701638,7124830473829797126
2790,7129168540287929642
13311,7121335231080172846
758594,7101692387658861866
741907,7199072326418205994
194965,7099716168641957162
329068,7177937970207411461
519784,7118127011620490542
2635,7124004528311242030
706762,6887264978085186822
575376,7195740407060434222
267848,7121854230142520581
95251,7176776655006960897
664991,7181521311095590171
84285,7208802665038499078
741480,7213875338017787178
756697,7073999447310486827
546644,6814063703152004358
738211,7113412678701419822
474831,7158056315846216966
207616,7123774172744011013
247475,7219325119607393541
731660,7222060884846300442
687839,7172196795173440773
30389,7094778398672866606
264106,7199864159444405510
155761,7157391052070980870
716334,6897639824430288134
26116,6887599527197461765
664252,7207351203464891649
2605,7130685430491614510
87222,7202649204655688965
401941,7155186628338748715
264145,7223056140840471850
619,7100515129472584965
694568,7160754177566592261
716708,6899479794560404737
717760,6957158005938867462
504791,7164100425602567470
449992,7160001275373849862
44895,7099692679126158597
249895,7160342039299689734
701813,7136614075487767813
19821,7108863272052428075
691406,6828430743929212165
750605,7176789082750635307
57583,7195747815392529710
735516,7099974726923160858
446320,7156295896991272197
731392,7120762960661843243
672807,6887996764683603206
61069,7163062403402583342
67602,7229697162571992325
46828,7112930858700475654
269162,7232821121257639214
514006,7137535566698040581
268228,7197894522464963886
348979,6996592647959825670
656449,7182493713317252354
262705,7017506796994645254
751111,7097660577060883758
672810,7211992165105585454
672650,7101331132356103470
669605,7142148425314733318
693595,7216730477179194629
88590,7116433583799045403
12916,7148924295585058091
316437,7138940675982134533
672447,7214640911953726722
501638,7158165849050713349
732641,7040522169041964335
269243,7135214633249443118
269575,6894090012636302597
6355,7099890082567654702
2800,7126578672756215082
48216,7056178609731505413
657729,7182289535324212482
476365,7097603444692962606
30385,7166413534941777194
736908,7119231594493349166
754428,7105221089986383146
688968,7053624289865534726
732047,7169103576482991387
720880,6880259828397247746
695551,7214838766601587973
504831,7165509464668343557
421556,7154037207899131182
513979,7102104624974417195
749746,7178343461060431106
723940,7219178741992394026
149812,7188205421193137450
711291,6822670130456071430
182856,7122459263410113838
192318,7036557697688390918
754829,7231943147998203178
716040,6902912156862385414
692954,7157805022208806190
155387,7101026705438952750
703262,7003422836870188294
525930,7228236928011767067
505563,7167013439460691201
497644,7186365841909353733
473721,7220167041381109034
2368,7215001657837604142
130005,7211247808563744006
738936,7094923584493210881
39924,7232403115033595182
721954,7109745584310897926
711677,6825243689372208390
699392,246800684535414784
263972,7027723606209744133
199593,7079861798928665902
473684,7159239612454440198
228035,6932284277090438405
2789,7198450962250468651
473720,7227846634921528618
754221,7223850930939153710
504701,7163870122367585578
263242,6876532633896029445
384197,7121133245344861486
43348,7147062973616508202
725902,7173506958845070597
10382,7100021325212765486
726681,7207126877222341893
710492,7133294620297137454
504783,7130037629730557189
463969,7156022849377946922
664521,7207270223957806378
65202,7157805186470219013
2600,7133902969837227306
8645,7133024878730562817
205929,7132256272312732933
441115,7160025017408048386
117131,7161849884897889582
514007,7147227838595304710
491558,7158879419304643882
706630,7047603391006035246
168044,7151815081313996078
740114,7027166496237374725
2833,7124721132904664363
664269,7133302646915599622
655353,7176195713947438363
2815,7132902391917055278
648930,7176087414404828462
2770,7130690801792732462
431929,7189758108770618667
666832,7232414682135481642
498850,7181867516321647918
48214,7204124068889529605
76353,7102505692501806382
650903,7171368136522960154
41716,7094881871762394410
264510,7046167330270842159
565561,7100330450538794241
631425,7190190351569734917
2839,7121389137613147434
13312,7215720049594617134
608135,7209390028462607621
563963,7219385043406327083
750270,7221095898057575706
267745,7207481842247781637
17338,7209755002963971374
728966,7106549085255027973
2622,7125576435892473134
347767,7233765053873392902
725858,7208247223094742314
192312,7207514391648963846
240548,7031921735188466949
2603,7129294173555019051
505077,7164815675100302598
269574,7229384189236350251
731034,7125552011990387973
729888,7213132994041892142
2835,7185303526334008622
2612,7127701762261142830
30896,7153786198517943598
504963,7164223492009905434
243124,7154159873540869418
2749,7215314198098677034
501152,7170801709407620357
695227,7226657896723926298
752547,7102830374497045806
441070,7157572546391559425
463528,7081348525082037510
723748,7219317555520097582
706038,7221261951899274523
728621,7095770641684581675
726141,7001926307541978374
2750,7212459854928317742
727403,7176250872609983750
729010,6945539647443406085
728825,6827222186881846534
489540,7157796162676870406
688611,7167971086221593882
2630,7132990616530603310
737320,7231590251259497734
752648,6974782533682662661
355160,7149986632115014954
39533,7103172349654093062
613376,7183433784073735466
87216,7120687895198928133
2814,7129970445855640878
703624,7007864841515961606
732691,7024188608479382789
521635,7225781963880205614
2604,7126824521708981546
264572,7166125723797769514
744124,7153961494399487237
737290,7213885552897264942
451824,7158680336652635438
714891,7020566137339464965
358165,7163321294610631941
43350,7134725094076697902
730016,7122607421293399301
651702,7229814461480127787
8646,7133502665320844545
105582,7159614420014894382
443121,7151230953980005637
48217,7062756853607959813
684290,7132330637423529262
670761,7103719974962777349
2827,7131309577429290286
514004,7146674868824657158
475215,7168564342898576645
735271,7193551062199012614
730437,7229082393452317994
524862,7079792594011573550
583241,7221921090514210074
648549,7171517406685383982
505543,7133393080392191237
651703,7230877995156786475
693430,7061299477881163014
192320,7008919319723773190
713749,6886879945121975558
2615,7133283051819306286
60974,7227631882609921286
270245,7202445921995459882
263047,7208660182333721898
43130,7171858603312319790
39774,7118754341531438341
699081,7142460641251675438
263046,7208665476677864746
731887,7139457571336867074
167534,7092043560777747754
315024,6932201332099140869
732626,7032017746535927086
443914,7155510939666730286
454044,7213785911711190318
441307,7168067905664355586
2779,7131371348819201326
492536,7185307432007044394
263154,7067703629184060678
451035,7170064906182577450
207581,7135139908527590699
745626,7000816123767786758
703101,7041284197750721838
665195,7041311514682297605
376010,7208976710849629446
87217,7208978522814188805
2640,7128346209282002219
699082,7142125565045263659
703770,7030506726508039430
24355,7203102017940868398
2625,7131493973402651950
249272,7172773429324549382
668560,7220918028349738245
2821,7119576634788842798
2624,7131797954452524330
570183,7122551831829433605
210130,7173936882156391707
110163,7033105273619238191
301584,7162169602984693019
156145,6971918205010988294
493013,7161985744939126021
623418,7174419788771659054
709694,7078261972357123334
505168,7164074019279408390
504873,7165620078317161733
26894,7154416352302812459
2621,7125404485748378926
477943,7165679886831488299
2838,7131835855571799339
67101,7227612121406655751
738588,7000053974900542726
449544,7159271587240283397
2807,7146149100335926574
2756,7156703596418075950
285772,7211528095667440901
268767,7063132252129152302
690180,6881411547835403525
715188,6874254572647484677
489482,7166371267166227717
505448,7154912171418324267
36730,7180462842171198726
589220,7176352294278073646
169282,7099901642371386666
8362,7160445803469786414
689005,7066795503207402799
467346,7152893278973611310
706889,7142977219239988522
476295,261381235879464960
496726,7158851760529050926
452459,7204174368837045510
729900,7120456465499999534
489499,7228657528408739078
701166,6910677436267072773
504946,7126987730055138566
645596,7173862483008998702
583247,7220845758348545306
719996,6893382322373086469
450100,7174098113563479301
514002,7145449564781153541
694353,7229893136426781998
2760,7157789345301187883
443915,7156240507335626026
86215,6997192378981387526
505331,7164112208836726022
723054,7221930684506524934
285446,7204138410259565870
2620,7132055974747114794
513998,7142207626619669765
296976,7220910769892838698
675721,7168713941449837826
466130,7155155941866884357
728018,7224322735646723371
44899,7099691679585733894
672555,7166127465507622145
554496,7220838702719814918
726164,6923893482205498630
451827,7175632815969652010
740668,7178978929225600262
430106,7223034338932215046
19063,7174271033959124266
497145,7169289034034908459
610663,7197894803823152389
156683,7111542510287195438
723208,7223404757728152874
723378,7205960576978226474
402028,7216103089076473130
310008,7216764836091317547
752548,7102771558594301230
717649,6870733159143607554
739184,7113299682926873899
703930,6988678391830482182
442383,7185840277859454214
705090,6944793223072173318
2825,7130328335355432238
541685,7181521118690282795
441113,7160454711529852162
153111,7042439730440555822
696604,7164943768221732142
583246,7224937871172439323
401944,7215316495390281006
268405,7167102989621202182
44898,7099692865722305797
734471,7165146546214833414
730114,7218729038486228270
508916,6914047944077462789
493483,7219942167891037445
721141,6881754631538511106
668836,7073906103716728069
710782,7101680827137871146
42038,7119955186277174574
689047,7076661020877524267
441075,7155977869313789185
558819,7172334934353399082
483736,7157787904159386926
87206,7125940346449628422
704489,7058000812831673647
437865,7233926437034544427
151095,7201734312755006763
720879,6907683784066403590
2775,7125856919704685867
2803,7145559569039822126
4554,7103529679969094917
729743,7121819314117790981
731722,7120791251070323969
491444,7152301018171165958
565562,7100329976301440257
60123,7101020992176262442
489727,7163655103008853254
74931,7148786968875355438
2829,7132671267915779374
2832,7158428753838886186
514005,7111003841683885317
504784,7141579601267985670
723661,7229358258786438443
646353,7183677742246939909
492269,7154768835092974891
659097,7180009052754218246
412205,7184995243366845702
462656,7160715253196557573
133880,7151080662911487238
486996,7149763366246944005
648318,7188229913814502661
689595,6958864720463957253
87205,7127354017612713221
264023,7037252832621432110
475733,7157171878639996206
45964,7151985690723503366
2639,7128304767884873002
2776,7199749295514586414
449545,7171541947474005253
607931,7219002403239038251
454045,7216006592729337130
396873,7206018876105215278
490407,7158903074529266990
690544,7218412113532816645
503321,7117098099402624298
548030,7105517059785870638
129951,7076228229820042542
698054,7185627065910103342
725430,7100637809983245574
445626,7171055046799445254
716607,7055402443911449903
463805,7160799733752220933
237883,7154562167809772843
441088,7156028091989527809
342040,7155126310967250181
707728,7171916222303440174
466218,7102510965438156075
702682,7100260447940644138
721058,6875491199382195462
166579,7068862464615648554
755331,7123593639032524078
635775,7174736454759746842
720915,6869545614854704389
2813,7146667144032292142
473266,7160836660245056814
326686,7183485842252385563
493972,7156794032159493418
36376,7178344833319243009
735329,7105348631619702022
22779,7212828817209969925
454043,7168594750705241390
427260,7201879900012268846
466022,7154877000556072198
455943,7088778005794835758
30388,7139632851821088043
458613,7160485112113597702
697072,7164410506357378347
186807,7197895240089423110
2747,7208918661006970154
2758,7203618383043038507
2841,7156504555784801582
544215,7125839733648788741
713748,6881339595569548549
111004,7156977882953272619
514001,7140407346689330438
2599,7143917580091133227
680450,6884422114066124037
465464,7156514611481627910
736795,7118008707715239211
698858,7177502331850788138
502270,7009000520740244741
482418,7153675211194305834
697070,7164034259399773483
443833,7159329218206207278
713750,6881649814526872837
713744,6882525184796986630
731976,7067123950081297669
709357,7037582409998650629
472778,7152795347494948102
696603,7164032766559145262
44897,7106645885634891013
694772,7187385864891256069
524814,7185257833565474054
265605,7194166090203729198
639368,7174115493584981254
644438,7185638191964179718
478065,7150051561530592555
34935,7165514502690164011
627722,6875869425992486150
497972,7163788368155806981
488856,7180450001246522666
2795,7201196275352685870
662625,7183164970924854571
734123,7115508867307539718
70796,7229825368088431918
420264,7173027222905769221
648319,7190409447120981254
643694,7177792677889461510
366075,7158811781270342918
87207,7164138399052352773
504762,7165508253911141658
195773,7000433480471432454
475734,7159387675341049134
342225,7148829251800927493
700447,7038190066434313473
2820,7144450227435621674
316785,7085654093989022981
754077,7213345451305700610
461456,7168176536896556294
268518,7000031914660744454
56464,7073198385406299438
703333,7151132017990602030
2607,7128496204488461610
528838,7183113700864281861
42013,6957370456534027526
2755,7223490373568548139
697069,7164571019292855595
470848,7153050572806016302
475739,7232752666147966250
505561,7133685142882635051
406521,7170756614499077419
441097,7160988261219912961
285445,7204151634216209707
490001,7160827167822073093
219913,7156935647066967338
729736,7134724276720028971
502271,7012650307368848646
745479,6991979794879597830
525926,7203868838948064518
231922,7213583625504247082
56463,7071729223152454955
262479,7057970935315533102
446345,7157887398641208582
2761,7197030482603707690
452060,7179034237637512490
2816,7227099274553593131
514000,7145421533173845254
642054,7191314255558217003
728888,7107374197789232427
189199,7182602335238065451
699979,6843460901098605829
276823,7158854695795133702
70356,7159209751816015110
730954,7120481997394365702
711798,6851905696577948934
717281,6878079789303926021
697071,7164198592478006570
441102,7177449063569181954
34584,7156714656847990062
2817,7119103750568185134
698104,7206286771133385989
265927,6940770870306557190
493872,7157755756631035142
2796,7186021083366149419
76241,7105750734238534918
735430,7154345717484621098
713745,6884196033782418693
11897,7163655960215686446
448397,7157745194148924718
24385,7100708800709135658
269749,6997232968955710726
2840,7154034078226959662
2810,7120973856445271342
441056,7154821422416678145
455941,7147376046608846122
647612,7200432150875819269
2780,7202811671918988590
648812,7183362632563412230
504781,7125846332132150534
697280,7151783616538823941
648317,7189407785262517509
717750,7233867411697470762
660898,7174927889446505734
2793,7150000044274437418
712835,7193766654784900358
644188,7184180548162555138
2806,7145277599705500971
734982,7106599001121721605
452043,7142303022792641835
2601,7218648252969766186
742791,7233324626066050312
712703,6877618369105841414
249271,7174025928190872837
456758,7156533336532405510
490106,7148879311314029870
441086,7156408386672692482
513993,7145365420168514821
467409,7184896802385349934
644403,7177447053616762154
696601,7164786386925571370
639796,7171840280813964549
659803,7202457177607425285
718518,7121277170256727301
182158,7216086583538175275
497810,7168492181643169070
126067,7138178573793283333
640627,7187223976681196806
467062,7153748636541914414
468875,7161930812894629147
2811,7221614604605082926
696602,7164411248069610795
642392,7188321985309461765
496132,7157092113379757318
451770,7175611778070498603
728922,7061421233409150213
683318,7214336167251103003
719060,6877592395798564098
2783,7155312708726902059
461614,7168461742689815851
443838,7160452519045516590
480882,7166754555647085829
2824,7198541504036539690
445232,7176737380609707270
441057,7169307061090749697
613652,7133791161948491054
556400,7122312063434706219
476289,7153337069610470702
661754,7175595098590268678
497592,7160019600879389995
453515,7158808759899262213
691584,6804950288311553286
444764,7151853510714330373
455409,7157826622698065194
361329,6872295411625856258
139545,7161524918214003973
478515,7197864776192658734
718969,7066092272865299758
724530,7111190482243423534
2785,7160884728626105646
2367,7194662767075577134
346173,7159416655251066154
458740,7156632478135045422
728921,7090364798394830082
697780,7224123050994830634
441065,7165952058623905025
30691,7127646126295239982
2743,7209903823245298990
455229,7150037485005983022
450021,7153966336782159109
456000,7157781033629322542
441122,7156284196535733506
2809,7146027464752680238
499952,7156590256878406918
663451,7194337551610694914
664293,6989301542734155013
441108,7157114458270158082
195185,7151809959070633262
477323,7164543118010764549
435450,7160324269199723778
662055,7189349194744777989
478683,7157891038735256878
441076,7156712605887843586
719014,7102474642803297582
657447,7192223486553656618
2376,7199758171240647982
466974,7164548365299010817
479629,7154951952458108203
87220,7213433456196422917
272184,7046394225826565422
441119,7159788599431417089
655097,7182749552397552923
697241,7161750596888890667
645378,7175865586092739866
461361,7168647778669841706
654920,7199830789100555563
719474,6885115941634592006
2371,7185636885514194222
580939,7173130740044008730
441060,7167301572584541441
342177,7184627568899820826
227342,7179899887952071962
2804,7150226100776340778
728920,7056976035199454469
441123,7174214071762373889
556115,7175681867465674026
418226,7162494647779036422
395225,7018226354932108549
456929,7161437589499563269
16081,7102222720116559147
420258,7153400756022807814
441074,7159264113137339650
441069,7162302241519521025
654921,7224565981669231918
441095,7158904938754477313
112046,7176801341631892782
483087,7155844858006031622
462969,7152232095270685998
178112,7175214327287270699
720334,6881157351647317253
425661,7051974811542687023
476363,7159559248295316779
490724,7164187895358590251
441107,7155381866156150017
207551,7082987632053226798
441058,7160082250137095425
639811,7172933044314115334
658719,7183422263495265582
30382,7180476763770899758
4460,7167832617453325614
239727,6881837702493277446
424565,7153378130693164334
556519,6883117967375224070
157468,7156587589993073926
441120,7157824266459696386
636549,7185504560125988102
648929,7180543099301629227
441080,7167128788067749121
734488,7131267328506973445
452544,7174225987612216622
320112,7162187092548767018
460680,7148132264600161541
441117,7159158374360239361
493845,7177540086387494187
654060,7190818100491717893
462255,7149294725684595974
492009,7160376981312376106
557432,7182248259971190062
60276,7160500213285670190
441114,7157872010666855682
459566,7167495683321253162
714435,6882875277844696325
194846,7179807899936410885
441121,7158583300494200066
494315,7158869480171392299
451534,7161092514038975787
441061,7176032381231582465
484116,7162358513337912618
638477,7173360576763120939
655760,7185285744150269190
271546,7089201663042506030
441064,7194675472343518465
499975,7157562952525106438
658774,7172956047340997914
467410,7172583170129300778
662097,7188454779394297115
442552,7159896189025176838
698799,7138998819982724398
420259,7150326143906876677
657264,7182379596522769707
441071,7163762986757229825
657411,7217450708835093803
450366,7162579045849271594
478530,7151148470290681130
464391,7152720614980193582
158586,7153311697489497349
493753,7180587353008786693
625487,7176819519548214574
721849,7118740765790014725
244529,7194750412010818818
467065,7156311814685412650
441101,7156134040452500738
465623,7206420320792612101
187709,7157743247966719274
475053,7160089237268843819
441956,7159737019260882222
462040,7161417576462028038
690692,6903210281871150337
490114,7166658271149853957
524459,7179839198046866694
498327,7167325396537478443
449391,7158155632112143622
21803,7186009696107580714
2616,7212555752844627246
441067,7176813161486535938
94545,7194017525435354411
443558,7173541888887213313
452249,7162893893388782853
454788,7158248696767876358
713885,6937659154563632389
721106,6923132571693993222
206822,7161552298156494086
232686,7159667811185380613
2788,7206892482850770222
639809,7184072062862920965
107858,7160103871866785070
441098,7165212687121534210
649990,7174229688909352198
497419,7157368639123967275
658711,7183439904163056902
487411,7176263191100476674
30381,7180328627161107758
441105,7163744828507835649
711746,7193915246275267842
556845,6980064700180598022
716864,6882099647679057154
419782,7155624176752020778
436026,7176785349732011307
2372,7221347635553209643
643062,7176455381735066907
717093,6901751032926211334
401933,7155996153518001450
441757,7150448574503980334
319065,7157745773931760939
640373,7201517398741110022
638090,7174665741264768283
486884,7155587226141822250
446996,7159949590387789102
620584,7053154047993367813
489544,7157503265918242049
466443,7155554614597766405
482427,7155170851703295274
724236,7216281852867251462
441082,7165630987764911361
494100,7161825946969099526
600850,7217035284863585542
203664,7099689543456230702
465158,7155936731940818219
445110,7154612724218072321
189474,7158675136286035246
663361,7204839044293856518
717010,7005642899929025797
464392,7154221056058772782
488350,7158019378464804101
491633,7151934191477722411
454789,7155593765783162117
547793,7196903063033089326
466519,7156621448755432709
175713,7167604836978953515
510943,7177865311578836230
213137,7157809364651265323
467184,7160765220787473666
654143,7172358548012305710
635791,7173182432743656750
460701,7151789905348136234
655581,7189767556667002158
469005,7148204181264878854
442542,7164072752775810350
441059,7174336410181307650
643271,7194314994920606978
653385,7214190849603783938
356636,6975279461004528902
466444,7155917193203485957
639174,7174783124931366150
464698,7164420788710329643
480793,7227321251583331627
455741,7159713797945429291
497953,7156323980813585670
441077,7176445226893053186
450365,7161429867693624618
651026,7173703398137679109
441083,7175972917371538689
655035,7186834475911777541
230084,7175814620572044571
455777,7172570542921239850
640467,7204675422301277445
487745,7160325497807703301
89129,7207602872500948266
715224,6982250804744899846
719541,6998798629817388289
651101,7180524912833056046
37719,7161530202558909738
453668,7174580657220357418
147779,7151895504195013931
469710,7159762704721317162
463361,7152235377191931182
482915,7154097426557685034
663270,7191507075350924549
441055,7176498657544391937
45396,7160081774578601258
430451,7173173961268792618
543765,7190069297191013678
2364,7197318134766914858
454141,7165398741254425899
645604,7198635369208777989
205860,7174940344826498310
493481,7153328257662848261
482680,7152471975485525253
498044,7155723345420422446
459876,7156463161284087041
100480,7157018748791164206
484674,7160974392913071366
489284,7162526541455330606
467063,7156785509090528554
2366,7199041927470124334
159203,7148482596505177350
461217,7150541504870649090
486794,7155425981434580230
492866,7158211337867316526
391304,7156314617969397035
443115,7153440239011253509
711083,6825260408459365638
658387,7176072482049494318
443118,7153811631640694021
473719,7151781957976821038
742346,7114272942233619717
477001,7153350862092438790
711668,6925854631637552390
454311,7158151064833756422
444913,7154054677011909934
47464,7168611787414211882
593451,7207198898719362347
443116,7155698649966611718
391303,7158176098080214318
443119,7154939840210029830
499484,7161962807578152197
91442,7151451914662677802
556027,7169299940932586798
454398,7162316472394485035
2370,7196998156423302446
469917,7165937384914291974
462586,7156682579498781957
652583,7197208820110822702
460781,7168997996728782086
448492,7150730254158482694
467064,7157010712752033070
242798,7162991182694354218
200451,7203086772644089094
460302,7156334987699080453
711151,7033946717859073327
446360,7177195803860143403
2369,7196846655197662510
637280,7171983086194789638
638684,7188598304953994539
464768,7147984213310967041
652965,7189515648848940315
750470,7220479835376848170
166880,7179728666056756486
495759,6944380338940431622
259863,6966129642570927361
748930,7093015264417107243
